case,event,Resource,completeTime,Variant,Variant index,Rfp_id,Permit travel permit number,Task,OrganizationalEntity,RequestedAmount,Activity,Permit TaskNumber,Permit BudgetNumber,Permit ProjectNumber,Project,Permit OrganizationalEntity,Permit RequestedBudget,Cost Type,Permit id,Permit ActivityNumber,RfpNumber,id,org:role
request for payment 60946,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-08-13 15:03:58.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,st_step 60951_0,EMPLOYEE
request for payment 60946,Permit APPROVED by ADMINISTRATION,STAFF MEMBER,2018-08-13 15:04:03.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,st_step 60950_0,ADMINISTRATION
request for payment 60946,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-08-14 08:01:23.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,st_step 60952_0,SUPERVISOR
request for payment 60946,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-08-27 11:18:07.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,st_step 60956_0,EMPLOYEE
request for payment 60946,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-08-27 16:20:56.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,st_step 60958_0,ADMINISTRATION
request for payment 60946,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-08-28 08:59:55.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,st_step 60957_0,EMPLOYEE
request for payment 60946,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-08-28 13:15:29.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,st_step 60954_0,EMPLOYEE
request for payment 60946,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-08-28 13:15:32.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,st_step 60953_0,ADMINISTRATION
request for payment 60946,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-08-28 14:25:22.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,st_step 60955_0,SUPERVISOR
request for payment 60946,Request Payment,SYSTEM,2018-08-29 08:52:28.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,rp_request for payment 60946_15,UNDEFINED
request for payment 60946,Payment Handled,SYSTEM,2018-09-03 17:31:14.000,Variant 9,9,request for payment 60946,travel permit number 60945,UNKNOWN,organizational unit 65469,471.80031542639165,UNKNOWN,UNKNOWN,budget 864,UNKNOWN,project 503,organizational unit 65454,728.6693760474271,0,travel permit 60944,UNKNOWN,request for payment number 60947,rp_request for payment 60946_16,UNDEFINED
request for payment 25948,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-08-13 16:17:20.000,Variant 2,2,request for payment 25948,travel permit number 25947,task 11489,organizational unit 65461,833.637278714658,activity 505,task 427,budget 1313,project 1314,project 503,organizational unit 65456,2080.8418813470403,0,travel permit 25946,UNKNOWN,request for payment number 25949,st_step 25955_0,EMPLOYEE
request for payment 25948,Permit APPROVED by ADMINISTRATION,STAFF MEMBER,2018-08-13 16:17:26.000,Variant 2,2,request for payment 25948,travel permit number 25947,task 11489,organizational unit 65461,833.637278714658,activity 505,task 427,budget 1313,project 1314,project 503,organizational unit 65456,2080.8418813470403,0,travel permit 25946,UNKNOWN,request for payment number 25949,st_step 25953_0,ADMINISTRATION
request for payment 25948,Permit APPROVED by BUDGET OWNER,STAFF MEMBER,2018-08-14 08:24:23.000,Variant 2,2,request for payment 25948,travel permit number 25947,task 11489,organizational unit 65461,833.637278714658,activity 505,task 427,budget 1313,project 1314,project 503,organizational unit 65456,2080.8418813470403,0,travel permit 25946,UNKNOWN,request for payment number 25949,st_step 25954_0,BUDGET OWNER
request for payment 25948,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-08-14 08:37:22.000,Variant 2,2,request for payment 25948,travel permit number 25947,task 11489,organizational unit 65461,833.637278714658,activity 505,task 427,budget 1313,project 1314,project 503,organizational unit 65456,2080.8418813470403,0,travel permit 25946,UNKNOWN,request for payment number 25949,st_step 25952_0,SUPERVISOR
request for payment 25948,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-08-21 16:05:28.000,Variant 2,2,request for payment 25948,travel permit number 25947,task 11489,organizational unit 65461,833.637278714658,activity 505,task 427,budget 1313,project 1314,project 503,organizational unit 65456,2080.8418813470403,0,travel permit 25946,UNKNOWN,request for payment number 25949,st_step 25959_0,EMPLOYEE
request for payment 25948,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-08-21 16:13:20.000,Variant 2,2,request for payment 25948,travel permit number 25947,task 11489,organizational unit 65461,833.637278714658,activity 505,task 427,budget 1313,project 1314,project 503,organizational unit 65456,2080.8418813470403,0,travel permit 25946,UNKNOWN,request for payment number 25949,st_step 25958_0,ADMINISTRATION
request for payment 25948,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-08-22 13:55:34.000,Variant 2,2,request for payment 25948,travel permit number 25947,task 11489,organizational unit 65461,833.637278714658,activity 505,task 427,budget 1313,project 1314,project 503,organizational unit 65456,2080.8418813470403,0,travel permit 25946,UNKNOWN,request for payment number 25949,st_step 25956_0,BUDGET OWNER
request for payment 25948,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-08-23 11:12:43.000,Variant 2,2,request for payment 25948,travel permit number 25947,task 11489,organizational unit 65461,833.637278714658,activity 505,task 427,budget 1313,project 1314,project 503,organizational unit 65456,2080.8418813470403,0,travel permit 25946,UNKNOWN,request for payment number 25949,st_step 25957_0,SUPERVISOR
request for payment 25948,Request Payment,SYSTEM,2018-08-24 09:33:04.000,Variant 2,2,request for payment 25948,travel permit number 25947,task 11489,organizational unit 65461,833.637278714658,activity 505,task 427,budget 1313,project 1314,project 503,organizational unit 65456,2080.8418813470403,0,travel permit 25946,UNKNOWN,request for payment number 25949,rp_request for payment 25948_15,UNDEFINED
request for payment 25948,Payment Handled,SYSTEM,2018-08-27 17:31:18.000,Variant 2,2,request for payment 25948,travel permit number 25947,task 11489,organizational unit 65461,833.637278714658,activity 505,task 427,budget 1313,project 1314,project 503,organizational unit 65456,2080.8418813470403,0,travel permit 25946,UNKNOWN,request for payment number 25949,rp_request for payment 25948_16,UNDEFINED
request for payment 58046,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-08-14 11:01:58.000,Variant 1,1,request for payment 58046,travel permit number 58045,UNKNOWN,organizational unit 65458,1699.883270153564,UNKNOWN,UNKNOWN,budget 922,UNKNOWN,project 503,organizational unit 65458,1879.477817123105,0,travel permit 58044,UNKNOWN,request for payment number 58047,st_step 58051_0,EMPLOYEE
request for payment 58046,Permit APPROVED by ADMINISTRATION,STAFF MEMBER,2018-08-14 11:02:14.000,Variant 1,1,request for payment 58046,travel permit number 58045,UNKNOWN,organizational unit 65458,1699.883270153564,UNKNOWN,UNKNOWN,budget 922,UNKNOWN,project 503,organizational unit 65458,1879.477817123105,0,travel permit 58044,UNKNOWN,request for payment number 58047,st_step 58052_0,ADMINISTRATION
request for payment 58046,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-08-14 11:35:20.000,Variant 1,1,request for payment 58046,travel permit number 58045,UNKNOWN,organizational unit 65458,1699.883270153564,UNKNOWN,UNKNOWN,budget 922,UNKNOWN,project 503,organizational unit 65458,1879.477817123105,0,travel permit 58044,UNKNOWN,request for payment number 58047,st_step 58050_0,SUPERVISOR
request for payment 58046,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-08-16 13:43:09.000,Variant 1,1,request for payment 58046,travel permit number 58045,UNKNOWN,organizational unit 65458,1699.883270153564,UNKNOWN,UNKNOWN,budget 922,UNKNOWN,project 503,organizational unit 65458,1879.477817123105,0,travel permit 58044,UNKNOWN,request for payment number 58047,st_step 58054_0,EMPLOYEE
request for payment 58046,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-08-16 13:45:51.000,Variant 1,1,request for payment 58046,travel permit number 58045,UNKNOWN,organizational unit 65458,1699.883270153564,UNKNOWN,UNKNOWN,budget 922,UNKNOWN,project 503,organizational unit 65458,1879.477817123105,0,travel permit 58044,UNKNOWN,request for payment number 58047,st_step 58053_0,ADMINISTRATION
request for payment 58046,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-08-16 15:23:02.000,Variant 1,1,request for payment 58046,travel permit number 58045,UNKNOWN,organizational unit 65458,1699.883270153564,UNKNOWN,UNKNOWN,budget 922,UNKNOWN,project 503,organizational unit 65458,1879.477817123105,0,travel permit 58044,UNKNOWN,request for payment number 58047,st_step 58055_0,SUPERVISOR
request for payment 58046,Request Payment,SYSTEM,2018-08-19 00:17:58.000,Variant 1,1,request for payment 58046,travel permit number 58045,UNKNOWN,organizational unit 65458,1699.883270153564,UNKNOWN,UNKNOWN,budget 922,UNKNOWN,project 503,organizational unit 65458,1879.477817123105,0,travel permit 58044,UNKNOWN,request for payment number 58047,rp_request for payment 58046_15,UNDEFINED
request for payment 58046,Payment Handled,SYSTEM,2018-08-23 17:31:15.000,Variant 1,1,request for payment 58046,travel permit number 58045,UNKNOWN,organizational unit 65458,1699.883270153564,UNKNOWN,UNKNOWN,budget 922,UNKNOWN,project 503,organizational unit 65458,1879.477817123105,0,travel permit 58044,UNKNOWN,request for payment number 58047,rp_request for payment 58046_16,UNDEFINED
request for payment 58061,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-08-14 11:19:41.000,Variant 23,23,request for payment 58061,travel permit number 58060,task 46886,organizational unit 65462,2219.7726156626723,activity 505,task 427,budget 962,project 43800,project 503,organizational unit 65459,3283.6873012761425,0,travel permit 58059,UNKNOWN,request for payment number 58062,st_step 58065_0,EMPLOYEE
request for payment 58061,Permit APPROVED by ADMINISTRATION,STAFF MEMBER,2018-08-14 11:19:46.000,Variant 23,23,request for payment 58061,travel permit number 58060,task 46886,organizational unit 65462,2219.7726156626723,activity 505,task 427,budget 962,project 43800,project 503,organizational unit 65459,3283.6873012761425,0,travel permit 58059,UNKNOWN,request for payment number 58062,st_step 58066_0,ADMINISTRATION
request for payment 58061,Permit APPROVED by SUPERVISOR,STAFF MEMBER,2018-08-15 09:06:09.000,Variant 23,23,request for payment 58061,travel permit number 58060,task 46886,organizational unit 65462,2219.7726156626723,activity 505,task 427,budget 962,project 43800,project 503,organizational unit 65459,3283.6873012761425,0,travel permit 58059,UNKNOWN,request for payment number 58062,st_step 58067_0,SUPERVISOR
request for payment 58061,Permit FINAL_APPROVED by DIRECTOR,STAFF MEMBER,2018-08-16 12:09:25.000,Variant 23,23,request for payment 58061,travel permit number 58060,task 46886,organizational unit 65462,2219.7726156626723,activity 505,task 427,budget 962,project 43800,project 503,organizational unit 65459,3283.6873012761425,0,travel permit 58059,UNKNOWN,request for payment number 58062,st_step 58068_0,DIRECTOR
request for payment 58061,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-08-23 10:33:04.000,Variant 23,23,request for payment 58061,travel permit number 58060,task 46886,organizational unit 65462,2219.7726156626723,activity 505,task 427,budget 962,project 43800,project 503,organizational unit 65459,3283.6873012761425,0,travel permit 58059,UNKNOWN,request for payment number 58062,st_step 58072_0,EMPLOYEE
request for payment 58061,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-08-23 10:33:40.000,Variant 23,23,request for payment 58061,travel permit number 58060,task 46886,organizational unit 65462,2219.7726156626723,activity 505,task 427,budget 962,project 43800,project 503,organizational unit 65459,3283.6873012761425,0,travel permit 58059,UNKNOWN,request for payment number 58062,st_step 58073_0,ADMINISTRATION
request for payment 58061,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-08-28 15:58:14.000,Variant 23,23,request for payment 58061,travel permit number 58060,task 46886,organizational unit 65462,2219.7726156626723,activity 505,task 427,budget 962,project 43800,project 503,organizational unit 65459,3283.6873012761425,0,travel permit 58059,UNKNOWN,request for payment number 58062,st_step 58074_0,EMPLOYEE
request for payment 58061,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-08-28 16:14:24.000,Variant 23,23,request for payment 58061,travel permit number 58060,task 46886,organizational unit 65462,2219.7726156626723,activity 505,task 427,budget 962,project 43800,project 503,organizational unit 65459,3283.6873012761425,0,travel permit 58059,UNKNOWN,request for payment number 58062,st_step 58070_0,EMPLOYEE
